,Date,Evaporation (mm),Sunshine (hours),9am Temperature (C),9am relative humidity (%),3pm wind speed (km/h),3pm MSL pressure (hPa),avg_demand
121,29/06/2021,0.13414634146341467,0.6423357664233578,0.14126394052044608,0.8356164383561644,0.5135135135135136,0.9191374663072764,5591.787499999999
122,30/06/2021,0.07317073170731708,0.4963503649635037,0.30855018587360594,0.7123287671232876,0.5135135135135136,0.7358490566037723,5365.776666666668
123,1/07/2021,0.08536585365853659,0.6496350364963505,0.34572490706319703,0.8082191780821917,0.5405405405405406,0.6415094339622627,5344.436875
124,2/07/2021,0.17073170731707318,0.12408759124087593,0.3605947955390335,0.7671232876712328,0.5945945945945946,0.4070080862533665,5591.024375
125,3/07/2021,0.17073170731707318,0.3284671532846716,0.1821561338289963,0.6575342465753424,0.5945945945945946,0.5283018867924518,5517.2560416666665
126,4/07/2021,0.07317073170731708,0.25547445255474455,0.1747211895910781,0.7123287671232876,0.4594594594594595,0.5390835579514786,5425.847708333334
127,5/07/2021,0.09756097560975611,0.1386861313868613,0.14126394052044608,0.7534246575342467,0.1891891891891892,0.7061994609164408,6236.579374999998
128,6/07/2021,0.06097560975609757,0.043795620437956206,0.21189591078066913,0.6438356164383563,0.2972972972972973,0.725067385444742,6104.47125
129,7/07/2021,0.04878048780487806,0.16058394160583944,0.17843866171003717,0.6438356164383563,0.16216216216216217,0.7681940700808596,5966.279583333334
130,8/07/2021,0.10975609756097562,0.6058394160583943,0.45708009462656296,0.6081856646139667,0.24324324324324326,0.6495956873315336,6115.2733333333335
131,9/07/2021,0.06097560975609757,0.6569343065693432,0.05947955390334572,0.8904109589041096,0.1891891891891892,0.5498652291105124,6100.2579166666665
132,10/07/2021,0.04878048780487806,0.48175182481751827,0.07434944237918217,1.0,0.24324324324324326,0.7843665768194086,5477.881458333333
133,11/07/2021,0.04878048780487806,0.416058394160584,0.13011152416356878,1.0,0.5405405405405406,0.725067385444742,5042.8047916666665
134,12/07/2021,0.1829268292682927,0.3722627737226277,0.31226765799256506,0.6027397260273972,0.6486486486486487,0.4932614555256052,5564.122083333335
135,13/07/2021,0.14634146341463417,0.17518248175182483,0.28624535315985133,0.7808219178082192,0.5135135135135136,0.4420485175202167,5708.9554166666685
136,17/07/2021,0.17073170731707318,0.05839416058394162,0.21189591078066913,0.547945205479452,0.2972972972972973,0.037735849056605986,5228.422083333333
137,18/07/2021,0.06097560975609757,0.21897810218978103,0.275092936802974,0.7671232876712328,0.1891891891891892,0.533692722371967,5032.753541666665
138,19/07/2021,0.10975609756097562,0.21167883211678834,0.275092936802974,0.6164383561643836,0.2972972972972973,0.4636118598382737,5740.955833333333
139,21/07/2021,0.09756097560975611,0.20437956204379562,0.21933085501858737,0.726027397260274,0.1891891891891892,0.6388140161725033,5915.441250000001
140,22/07/2021,0.1585365853658537,0.007299270072992702,0.17843866171003717,0.8356164383561644,0.5945945945945946,0.415094339622641,6061.376041666666
