,Date,Minimum temperature (C),Maximum temperature (C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
0,1/02/2021,22.5,29.7,1.4,,11.8,E,31,13:46,25.8,61,5,E,9,1013.7,28.5,50,3,E,15,1010.3
1,2/02/2021,21.4,25.7,19.8,,0,W,20,9:07,21.7,94,8,W,11,1009.3,23.1,88,8,NE,2,1007.6
2,3/02/2021,20.4,29.1,44.6,,8.6,ESE,33,12:14,25.5,65,7,ESE,13,1011.1,27.9,47,7,ESE,15,1009.9
3,4/02/2021,19.7,30,0.2,,12.3,E,24,14:38,26.9,58,2,SE,7,1012.6,28.8,51,1,E,13,1010.1
4,5/02/2021,21,29.7,0.2,,9.2,NE,24,13:40,26.6,63,5,ESE,7,1012.1,28.3,57,7,ENE,11,1009
5,6/02/2021,21,31.1,0,,12,ENE,20,13:40,26.6,62,3,SSE,4,1009,30,53,3,NE,9,1004.6
6,7/02/2021,23,35.2,0,,8.7,ENE,20,16:12,27.6,65,7,S,4,1006.1,31.5,53,7,ENE,11,1001.3
7,8/02/2021,23.5,29.6,0.6,,7.8,E,37,16:57,27.6,54,6,SE,17,1009.4,27.3,55,4,ESE,13,1008
8,9/02/2021,21.8,29.1,0,,11,SE,37,17:13,26.5,47,3,SE,9,1013.7,28.2,46,5,E,15,1010.6
9,10/02/2021,18.8,28.5,0,,8.9,E,35,18:07,25.2,51,6,S,9,1014.1,26.8,45,4,E,13,1010.7
10,11/02/2021,19.9,27.6,0,,8.3,ENE,22,16:59,25.1,54,3,S,6,1014.8,26.3,55,3,ENE,9,1012
11,12/02/2021,20.7,30.1,0,,8.9,NNE,22,17:01,25.2,61,7,SSW,2,1014.2,28.1,51,4,NE,11,1010.7
12,13/02/2021,21.7,30.7,0,,9.7,NNE,28,16:50,26.5,60,6,NNW,4,1010.8,28.7,58,6,NNE,11,1006.6
13,14/02/2021,21.8,30.2,1.6,,3,SE,33,17:22,24.3,81,8,SSW,4,1008.8,28.9,53,6,SSE,9,1006.9
14,15/02/2021,20.7,29.2,0.2,,11.6,ENE,33,15:05,25.9,56,2,SSE,7,1013,28.3,51,1,E,15,1011.1
15,16/02/2021,20.7,28.9,0,,7.9,ESE,31,15:56,26.1,57,6,SSE,9,1014.5,28.6,51,7,SSE,7,1012.2
16,17/02/2021,19.5,28.6,5.4,,10.3,E,48,13:24,25,63,7,SSE,9,1016.6,26.6,59,5,SE,19,1014.5
17,18/02/2021,19.9,27.4,16.6,,2.9,SE,33,12:58,21.1,90,7,SE,4,1016.9,26.9,62,5,ESE,15,1014.6
18,19/02/2021,20.8,29,12.2,,7.2,ESE,20,15:48,23.6,87,7,SW,2,1015.2,26.1,76,7,E,9,1011.7
19,20/02/2021,22.2,29.6,0.4,,2.8,SSE,19,9:30,25.6,66,7,SSW,7,1012.4,28.4,56,7,SE,4,1008
20,21/02/2021,22.3,33.7,1.2,,10.4,W,28,11:14,28.2,57,2,W,11,1005.5,32.5,39,3,E,9,1000.8
21,22/02/2021,22.1,33.6,0,,11.9,ENE,37,23:15,28.8,62,1,SW,4,1005.4,31,58,1,NNE,7,1003.1
22,23/02/2021,23.3,32.1,8.2,,10.7,S,33,18:17,28.4,64,4,NW,4,1009.9,31.4,39,3,NNE,11,1006.7
23,24/02/2021,20.9,29.8,10.6,,7.2,E,26,14:10,24.8,78,7,ENE,7,1014.6,29,58,3,NE,9,1011.9
24,25/02/2021,22.2,28.7,16.8,,5.7,NNE,22,8:29,22.9,92,7, ,Calm,1013.9,28.2,65,6,ENE,11,1010.3
25,26/02/2021,22.5,31.8,0.2,,11.9,NNE,20,17:00,27.6,62,1,WNW,4,1011.4,30.4,54,1,NNE,9,1008.4
26,27/02/2021,23.2,30.8,0,,4.9,NE,19,13:30,28,63,7,ENE,2,1012.5,28.7,63,7,NE,7,1010.3
27,28/02/2021,24.1,31.4,4,,6.2,NE,20,13:35,27.3,71,7,WNW,2,1012.3,29.2,58,7,NNE,9,1009.4
28,1/03/2021,24.1,29.6,0,,0.2,ENE,11,15:46,26.3,75,8,WSW,4,1010.7,29.1,60,8,NE,6,1008.4
29,2/03/2021,22.1,33.2,0,,10.8,S,33,17:32,27.9,64,3,W,6,1009.7,31.4,54,3,NE,9,1006.1
30,3/03/2021,22.5,26.5,6.2,,3.1,ESE,28,15:02,24.4,78,8,ESE,6,1012.1,24.9,66,7,ESE,11,1010.1
31,4/03/2021,20.1,26.7,0.6,,3.1,SE,33,11:09,21.8,79,8,SE,6,1013.2,25.7,57,5,ESE,13,1010.6
32,5/03/2021,18,30.8,0,,11.6,ENE,19,15:19,24.7,61,1,WSW,4,1009,30.3,50,2,NNE,6,1003.4
33,6/03/2021,20.9,28.5,0,,8.7,E,26,12:33,26.4,58,7,ESE,9,1009.9,25.8,56,7,E,15,1008.8
34,7/03/2021,21.1,28.4,0,,8.2,ENE,26,14:53,24.7,68,6, ,Calm,1015.9,26.9,60,1,ENE,15,1012.7
35,8/03/2021,21.8,29.6,0,,8.8,NNE,30,14:37,27.3,58,4,NNW,9,1017.3,27.9,63,5,NNE,9,1012.8
36,9/03/2021,21.3,30.4,25.6,,7.9,NE,22,17:05,24.3,79,7,NW,4,1016,30.2,60,2,NE,6,1012.3
37,10/03/2021,20.8,30.6,0,,9.6,E,31,15:32,25.2,68,3,WSW,6,1018.4,29.8,54,3,E,13,1015.6
38,11/03/2021,22.3,28.5,0,,1.5,WNW,26,11:17,25.9,71,7, ,Calm,1020.2,23,85,8,E,6,1018.5
39,12/03/2021,20.6,28,0.8,,7.9,E,24,15:39,25.4,70,3,WSW,2,1019.7,26,66,7,NE,9,1017.1
40,13/03/2021,21.4,29.4,0.4,,8.3,ENE,24,12:24,26,71,7,NE,4,1017.6,27.8,63,2,ENE,11,1014.5
41,14/03/2021,21.5,30.8,0.2,,10.8,ENE,28,12:34,26.4,66,2,NW,2,1014.6,29.3,54,2,NE,13,1010.8
42,15/03/2021,22.5,23,6.6,,0,SSW,19,15:07,22.6,87,7,SSW,4,1015.9,21.3,84,8,SSW,4,1015.7
43,16/03/2021,19.1,25.4,12.4,,0,SE,30,11:53,22.4,74,8,SSE,4,1020.2,21.5,79,8,SSE,6,1018.8
44,17/03/2021,18.9,22.3,11.6,,0,ESE,19,16:58,19.7,91,8, ,Calm,1019.2,20.8,86,8,E,6,1016.7
45,18/03/2021,19.4,27.8,15.4,,2.6,E,22,17:00,22.1,83,7,WSW,4,1017,27.1,60,7,E,7,1014.2
46,19/03/2021,20.7,28.7,0,,6.1,NE,19,16:49,25,68,6,WSW,4,1017.1,28.4,59,5,NNE,6,1014.2
47,20/03/2021,21.9,28.6,20.8,,1.2,E,24,18:47,23.6,87,8,E,9,1017.6,27.1,68,7,N,4,1014.7
48,21/03/2021,22,28.5,1,,2.4,ENE,26,12:53,24.6,81,7,NNW,2,1017.8,23.7,89,7,E,11,1015.7
49,22/03/2021,21.1,23.2,125,,0,ENE,20,4:47,22,91,8, ,Calm,1018.5,21.8,94,8,ESE,6,1014.8
50,23/03/2021,21.4,27.8,52.6,,0,N,28,15:36,23.2,95,7,NE,7,1010.9,24.9,88,8,NNE,9,1005.3
51,24/03/2021,21.4,30.9,21.4,,8.3,W,37,16:36,27.4,69,6,W,7,1004.3,30.3,48,2,W,15,1001.7
52,25/03/2021,16.7,31.1,0,,11.4,W,35,15:18,25.5,54,1,SW,4,1007.7,30.7,30,1,W,13,1004.7
53,26/03/2021,19.1,30.5,0,,11,ESE,22,14:12,25.6,44,0,SW,6,1013.3,27.8,46,2,ENE,11,1010.5
54,27/03/2021,20.4,29.8,0,,10.1,WNW,20,13:18,25.2,67,1,SW,4,1015.4,28.8,54,1,ENE,9,1011.7
55,28/03/2021,18.9,30.7,0,,9.2,WNW,20,13:54,25.4,55,1,WSW,6,1016.9,29.5,36,7,S,4,1013.2
56,29/03/2021,19.8,30,0,,10,ESE,24,14:58,25.2,61,2,SW,4,1017.9,27,55,1,E,11,1014.7
57,30/03/2021,19.9,26.3,0,,3.5,E,33,13:54,22.7,65,6,SE,9,1019.7,24.1,66,7,ESE,9,1017.9
58,31/03/2021,17.3,27.1,0,,9.4,ESE,28,17:14,22.9,56,2,SSW,6,1020.3,24.9,49,4,ESE,11,1017.8
59,1/04/2021,18,26.2,0,,5.7,SSE,31,15:09,23.6,57,6,SSW,7,1020.9,23.4,68,7,SSW,4,1018.8
60,2/04/2021,17.9,26.6,2.8,,8.8,E,41,14:46,23.7,59,2,SSE,11,1022.5,24.1,53,7,ESE,17,1021
61,3/04/2021,20.5,25.4,0,,1.2,ESE,33,14:10,22.6,70,7,SSE,7,1021.6,22.5,80,7,ESE,9,1019
62,4/04/2021,19.6,22.5,8.4,,0,ENE,20,13:58,20.7,92,8,WSW,2,1019.6,21.4,91,8,ESE,4,1016.4
63,5/04/2021,20.1,23.3,9.4,,0,SE,30,15:31,21.6,87,8,SSE,11,1016.4,23,87,8,SE,13,1013.3
64,6/04/2021,20.9,24.3,45.4,,0.9,E,37,5:21,22.1,94,8,S,6,1015.7,22.9,85,7,SSE,11,1013.1
65,7/04/2021,19.6,27.5,20.6,,6.5,SSE,30,11:07,22.4,86,7,SSW,9,1013,27.4,57,6,SE,13,1008.8
66,8/04/2021,19.2,28.1,0,,10.2,S,26,9:51,24.7,63,7,S,11,1008.8,26.7,59,1,S,6,1005.7
67,9/04/2021,18.3,30.6,0,,10.6,WNW,19,14:24,23.9,63,0,WSW,4,1009.3,30.3,45,2,W,6,1004.6
68,10/04/2021,17.7,33,0,,10.9,W,28,13:41,24.2,61,1,WSW,4,1008.7,32.7,30,1,WSW,7,1004.7
69,11/04/2021,18.3,29.2,0,,7.4,W,30,15:40,22.5,57,7,SW,4,1010.7,29,30,1,W,11,1008.3
70,12/04/2021,13.2,24.6,0.2,,10,SE,26,13:52,18.9,39,1,WSW,9,1018,23.6,49,1,ENE,9,1016.1
71,13/04/2021,14.7,24.9,0,,10.7,SE,20,10:55,21.4,52,1,SSW,6,1021.9,23.2,42,2,ESE,9,1018.9
72,14/04/2021,13.6,26.3,0,,10.8,NE,19,15:05,19.5,64,1,WSW,6,1020.7,25.4,47,1,NE,6,1016.7
73,15/04/2021,15,28.4,0,,10.9,NE,19,14:25,20.6,69,0,WSW,6,1017.6,26.6,49,1,NNE,7,1014
74,16/04/2021,17.1,30.5,0,,10,E,28,16:05,22.5,63,1,SW,2,1017.6,27.5,52,3,ENE,9,1015.2
75,17/04/2021,19.5,24.7,0,,0.7,SE,26,0:32,21.2,67,8,SW,6,1019.6,23.6,68,7,E,6,1016.3
76,18/04/2021,15,24.9,24.6,,8.5,ENE,19,16:40,19.5,63,2,SW,7,1018.6,23.8,49,2,SSE,7,1015.4
77,19/04/2021,14.4,26.5,0.2,,10.9,SSE,19,9:24,20.3,61,1,SW,6,1019.1,25.2,44,1,NNE,6,1015.7
78,20/04/2021,14.6,27.6,0,,10.7,NNE,19,16:43,20.3,69,0,WSW,6,1019.1,27.4,35,1,WNW,4,1014.4
79,21/04/2021,14.5,30.1,0,,10.9,W,31,15:59,22.4,62,0,WSW,6,1015.1,29.8,26,1,WSW,13,1010.3
80,22/04/2021,12,22,0,,1,W,24,22:08,16.7,62,7,SSW,6,1016.6,21.1,40,7,W,6,1012.5
81,23/04/2021,11.6,25,0,,10.9,WSW,17,11:33,18.7,35,1,SSW,7,1018.8,24.6,29,1,N,2,1016.1
82,24/04/2021,12.2,25.1,0,,10.7,NE,17,14:27,18.3,60,1,SSW,6,1022.5,23.8,49,1,ENE,7,1019.3
83,25/04/2021,13.7,26.6,0,,10.5,NE,17,14:59,19.8,70,1,SSW,4,1022.6,25.1,47,1,ENE,7,1019.2
84,26/04/2021,15,24.8,0,,9.7,ESE,20,20:55,20.2,70,1,SSW,6,1023.7,24.1,48,2,E,9,1020.8
85,27/04/2021,16,25.8,0,,7.8,ESE,24,15:45,20.7,66,3,SW,6,1025.6,23.6,52,1,E,9,1021.7
86,28/04/2021,15.7,24.6,0,,5.5,E,22,17:54,21.2,63,1,SSW,7,1024.2,22.6,58,7,SE,7,1021.3
87,29/04/2021,15.7,25.1,0.6,,8.5,E,28,14:56,19.6,69,6,SSW,4,1023.4,22.3,60,6,ESE,15,1020.8
88,30/04/2021,17.1,24.2,0,,1.7,ESE,33,13:31,21.5,70,7,SE,9,1025,19.8,85,8,ESE,7,1023.8
89,1/05/2021,16.7,22.3,6.2,,0,ENE,28,13:40,18.2,87,7,WSW,4,1026.8,20.7,83,7,ENE,7,1024.9
90,2/05/2021,17.1,23.1,12,,3.1,ESE,28,10:50,21.7,78,5,SSW,4,1025.5,22.6,64,7,ESE,7,1022.2
91,3/05/2021,16.6,25.5,2.4,,9.6,E,19,16:15,21,70,2,SW,6,1021.7,24.3,58,3,E,11,1017.6
92,4/05/2021,15.7,26.3,0.2,,9.2,SW,15,9:49,18.4,86,1,SW,6,1017.8,26.1,44,7,WSW,4,1013.2
93,5/05/2021,15.7,18.2,17.6,,2.3,WSW,30,8:41,16.5,84,7,SW,11,1013.3,17.3,88,6,WSW,6,1010.2
94,6/05/2021,12.5,23.7,18.8,,10,WNW,30,16:15,17.8,65,1,W,9,1009.8,23.5,53,3,W,11,1006.8
95,7/05/2021,12.9,25.6,0,,8.4,W,26,13:31,21.2,61,5,WSW,6,1011.5,24.2,52,7,WNW,7,1009.2
96,8/05/2021,15.9,27,0,,8.2,WSW,15,10:33,21.8,66,1,WSW,6,1015.3,24.4,60,7,ENE,6,1013.6
97,9/05/2021,16.7,26.6,0,,7.2,NNE,13,16:43,20.1,80,7,S,2,1019,26.1,57,3,NE,4,1014.9
98,10/05/2021,16.3,28.1,0,,8.5,SSW,11,9:18,19.2,83,7,SW,4,1018.1,27.1,56,2,NNE,6,1014
99,11/05/2021,15.6,27.8,0,,9.6,W,37,1:28,20.4,75,3,WSW,7,1018.6,26.9,47,1,ENE,4,1015.3
100,12/05/2021,17.9,26.1,7.8,,5.4,WSW,44,16:46,21.7,77,4,SSE,2,1018.1,23.3,77,7,E,6,1014.6
101,13/05/2021,16.4,24.1,24.8,,10.1,W,33,11:33,20.1,71,1,SW,9,1014,23.9,40,1,W,11,1010.8
102,14/05/2021,13.8,24.8,0,,10.2,W,20,12:13,18.6,52,0,WSW,9,1014.7,24.4,34,0,SSW,6,1011.8
103,15/05/2021,11.2,24.2,0,,10.1,W,30,20:11,17.9,55,1,SW,4,1015.9,23.7,36,1,NW,7,1012.5
104,16/05/2021,11.7,22,0,,10.1,WSW,19,2:29,15.9,43,0,SSW,6,1019.8,21.1,31,1,E,6,1018.1
105,17/05/2021,8.7,22.6,0,,10.2,WNW,26,10:50,15.4,58,0,WSW,4,1022.4,22.3,26,3,SW,9,1019.6
106,18/05/2021,11.4,23.3,0,,9.9,ESE,24,12:29,16.5,58,1,SW,9,1026.8,22.1,50,3,ESE,11,1024.5
107,19/05/2021,14.5,22.1,0,,3.2,ENE,28,12:03,17.6,69,7,SW,4,1027.7,20.5,66,7,ENE,4,1025.5
108,20/05/2021,13,24,0,,9.9,E,20,15:17,17.8,68,1,SW,7,1027.2,22.4,52,1,ESE,7,1023.9
109,21/05/2021,12.2,23.4,0,,9.8,E,30,13:04,17.3,68,1,SSW,7,1026.2,22.3,44,1,SE,11,1022.9
110,22/05/2021,14,24,0,,9.7,SSE,26,14:14,18.6,68,1,SSW,6,1023.4,22.3,52,1,ESE,11,1020.3
111,23/05/2021,14,24.4,0,,9.3,S,22,10:41,18.5,71,1,SW,6,1024,23.3,49,1,SE,7,1021.7
112,24/05/2021,13.7,24,0,,8.2,SSE,24,15:35,19,69,1,SW,6,1027.1,23.2,41,2,SSE,9,1024.2
113,25/05/2021,14.1,23.9,0,,8.9,SSE,17,11:58,18,70,1,WSW,7,1025.9,22.1,58,3,E,6,1022.1
114,26/05/2021,12.5,25.6,0,,9.8,WSW,19,14:08,17.5,77,0,SSW,4,1022.4,25,42,1,WNW,6,1017.5
115,27/05/2021,13.7,24.3,0,,7.7,ENE,20,16:31,20.7,57,4,S,9,1021.1,24,43,2,WNW,6,1018.3
116,28/05/2021,11.2,21.7,0,0,9.9,SSW,17,13:17,16.2,54,0,WSW,6,1021.9,21.3,39,1,WNW,7,1018.3
117,29/05/2021,11,21,0,,6.7,SSW,26,13:27,14.8,52,7,WSW,9,1024.6,20,41,7,S,7,1021.9
118,30/05/2021,11.6,21.2,0,,7.4,W,22,10:21,16.9,55,6,SW,7,1023.8,20.5,47,7,SSW,6,1021.7
119,31/05/2021,12.1,21.5,0,,7.9,SSW,20,9:49,17.5,61,5,SW,6,1024.4,20.6,55,5,S,6,1021.2
120,1/06/2021,11.1,23.9,0,,8.4,WSW,19,10:19,16,73,1,SW,2,1025,22.8,43,5,W,4,1021.6
121,2/06/2021,12.7,22.8,0,,6.2,SSW,13,6:10,17.4,75,6,SW,2,1023.2,21.6,54,7,NE,4,1019.4
122,3/06/2021,14.9,21.9,0,,1.3,W,15,23:28,18.8,74,7, ,Calm,1018.4,17.4,81,8, ,Calm,1013.7
123,4/06/2021,12,22,4.4,,10,W,33,12:34,18.6,61,1,WSW,7,1014,21.9,43,2,WSW,9,1011.5
124,5/06/2021,11.6,22.5,0,,10,SW,24,9:01,16.8,56,0,WSW,9,1019.8,21.9,34,1,SSW,7,1018.5
125,6/06/2021,9.5,21.7,0,,10,WSW,15,9:56,14.2,67,1,SW,6,1024.4,21,43,1,SSW,6,1021
126,7/06/2021,9.8,22.3,0,,9.9,SSW,15,8:38,14.1,68,5,WSW,6,1025,20.7,52,1,ENE,7,1021.5
127,8/06/2021,10.5,21.1,0,,3.9,ENE,17,14:50,15.1,79,5, ,Calm,1020.4,19.9,66,7,ENE,7,1014.6
128,9/06/2021,14.2,18.2,1.4,,4.9,W,52,13:18,14.7,72,7,W,13,1011,17.4,36,2,W,19,1009.6
129,10/06/2021,9.5,19.3,0,,9.9,NW,28,13:04,13.7,44,1,NNW,4,1014.7,18.5,30,1,NNW,9,1010.2
130,11/06/2021,7.3,19.6,0,,8.6,WNW,24,10:14,15.3,50,7,W,7,1017.7,19,45,7,NW,4,1015.9
131,12/06/2021,7.6,21.5,0,,9.8,WNW,24,12:08,13.7,67,1,SW,4,1021.5,21,44,1,W,9,1017.3
132,13/06/2021,6.5,22.2,,,9.8,,,,16,57,6, ,Calm,1019.7,21.9,36,1,W,7,1015
133,14/06/2021,8.4,23.6,0,,8.8,SSW,15,8:12,12.7,70,4,WSW,7,1017.2,22,39,1,NE,6,1014.3
134,15/06/2021,11.7,21.9,0,,4.7,WSW,24,9:25,16,69,7,SW,7,1017.9,20.8,62,5,SSW,6,1014.7
135,16/06/2021,11,25.1,14,,6.9,N,19,20:57,12.5,99,8,SW,4,1019.9,21.8,59,6,NNE,7,1015.7
136,17/06/2021,12.3,23.4,0.2,,9.8,W,44,14:47,20.8,61,1,WNW,9,1015.2,22.7,29,0,WNW,20,1011.5
137,18/06/2021,8.2,21.3,0,,9.8,W,46,14:36,16.9,46,6,W,6,1014.1,20.4,33,2,W,22,1010
138,19/06/2021,11.7,19.4,0,,9.8,W,39,11:48,14.8,54,1,WSW,9,1014.6,18.3,44,1,W,17,1012.2
139,20/06/2021,11.1,22.8,0,,8.8,WSW,22,1:13,16,58,1,WSW,7,1017.5,22.6,43,5,S,7,1016.3
140,21/06/2021,10.5,22.7,0,,9.5,WSW,19,9:42,15.9,62,0,SW,7,1022.5,22.6,41,1,SSW,4,1020.2
141,22/06/2021,11.2,21.8,0,,8.8,E,30,13:12,16.5,67,1,SSW,6,1028.4,20,52,2,ESE,9,1025.8
142,23/06/2021,13.1,22.7,0.2,,5.6,NE,19,12:46,16.7,78,7,SSW,6,1028.6,20.6,60,7,ENE,7,1024.3
143,24/06/2021,15.1,22.8,0.8,,4.3,NNE,19,16:48,17.8,83,8,SSW,2,1023.3,21.6,62,8,NNE,4,1019.3
144,25/06/2021,16.4,19.7,1.4,,0,W,17,22:18,18,88,8,SW,4,1020.5,19.3,85,8,W,6,1018.8
145,26/06/2021,16,17.5,2.2,,0,W,30,12:34,16.2,75,8,SW,7,1021.7,17.4,62,8,WSW,7,1020.1
146,27/06/2021,10.7,21.7,0,,8.3,SE,22,13:40,11.6,70,5,SW,7,1025.7,20.3,44,1,ESE,7,1023.2
147,28/06/2021,9.4,21.8,0,,8.6,SE,26,14:59,13.9,66,1,SW,7,1027.7,20.5,45,3,SE,11,1024.9
148,29/06/2021,12.2,21.4,0,,7,ESE,28,12:20,16.5,75,2,SW,6,1028.8,20.4,56,3,SE,13,1026.2
149,30/06/2021,13.1,21.1,1.8,,6.2,E,19,15:48,15.5,88,8, ,Calm,1028.3,19.1,76,3,S,2,1024.7
150,1/07/2021,11.9,20.5,7,,2.8,NNE,20,14:25,15.5,84,5,WSW,6,1025,18.6,83,7,NNE,2,1021.4
151,2/07/2021,15,20.9,7,,2.7,WNW,33,13:00,17.1,95,7, ,Calm,1020.9,18.6,85,7, ,Calm,1018
152,3/07/2021,16.4,17.8,17.8,,0,E,17,11:43,16.6,98,8,ENE,6,1018.2,17.6,93,8,SW,4,1016.1
153,4/07/2021,13.9,23.5,2.8,,8.2,WSW,17,1:10,17.4,75,1,SW,7,1019.5,22.6,49,5,W,7,1017.2
154,5/07/2021,10.4,19.8,0,,7.6,W,26,14:35,13.7,56,7,SW,7,1021,18.5,33,6,W,9,1017
155,6/07/2021,10.2,20.9,0,,6.6,SW,17,10:37,12.4,60,7,SW,6,1020.8,20.1,47,5,SSW,2,1018.4
156,7/07/2021,8,22,0,,9.8,SW,17,9:16,12.9,75,1,SW,6,1024,21.3,38,1,W,4,1021.4
157,8/07/2021,10.7,19.8,0,,3.6,WSW,15,10:20,14.6,65,7,WSW,6,1024.3,19.3,63,7,NE,4,1020
158,9/07/2021,12.8,22.7,10,,3,W,26,20:15,15.4,97,8, ,Calm,1015.8,22.3,62,3,WSW,7,1010.4
159,10/07/2021,12.4,20.2,1.4,,9.8,W,44,11:47,14.4,58,1,W,17,1016.1,19.6,34,1,W,20,1014.2
160,11/07/2021,10.6,22.4,0.2,,9.3,S,28,12:27,16.2,58,1,SW,9,1022,21.7,44,1,SSW,7,1019.7
161,12/07/2021,10.7,20.7,0,,7.5,E,19,15:44,14.8,67,5,SW,7,1023.6,18.3,60,7,E,7,1020.4
162,13/07/2021,10.5,22.9,0,,7.8,N,13,15:41,15.4,72,1,SW,6,1022.6,19.8,60,3,ENE,6,1018.7
163,14/07/2021,12.5,22.6,0,,4.9,NNE,31,15:08,15.2,82,7,WSW,2,1021.3,21,57,6,NNE,11,1016.1
164,15/07/2021,14.4,24.6,0,,4.8,NNE,20,2:56,16.7,82,7, ,Calm,1015.1,23.6,62,4,NE,2,1009.7
165,16/07/2021,16.7,26.1,0.2,,4.7,W,46,14:51,23.6,63,6,NW,11,1005.9,20,60,7,WSW,24,1004.9
166,17/07/2021,14.4,21.1,0.6,,9.9,W,54,13:37,16.8,36,1,W,17,1009.6,20.8,33,1,W,19,1005.9
167,18/07/2021,10.1,20.2,0,,9.6,W,30,8:54,14.9,40,1,W,17,1015.8,20,32,2,W,9,1014.2
168,19/07/2021,8.8,22.3,0,,9.3,WNW,22,13:33,12.8,67,4,WSW,2,1019.7,21.5,38,1,NNW,6,1015.2
169,20/07/2021,6,19.7,0,,10.2,W,41,12:41,15.8,48,1,W,9,1015.6,19.5,30,1,W,13,1010.5
170,21/07/2021,12.5,17.4,0,,9.5,W,48,12:03,13.5,53,1,W,15,1013.6,17.1,36,3,WSW,13,1011.6
171,22/07/2021,7.3,20.4,0,,9.8,WSW,20,10:11,12.6,54,1,SW,9,1019.6,19.6,41,1,NE,6,1015.8
172,23/07/2021,9,20.7,0,,1.7,WSW,17,6:37,14.1,72,7,SSW,4,1016.7,16.6,78,8,N,4,1010.6
173,24/07/2021,13.1,22.1,4.2,,9.8,W,44,11:46,19.1,68,1,W,6,1010,21.5,38,1,WNW,17,1007.9
174,25/07/2021,14,21.1,0,,10.1,WNW,59,10:40,17.4,38,1,W,19,1013.1,20.8,28,1,W,20,1011.9
175,26/07/2021,7,22.1,0,,8.9,W,22,12:42,14.4,44,7,WSW,7,1021.8,21.3,27,7,SW,6,1018.9
176,27/07/2021,6.2,23.1,0,,9.6,NNE,20,16:44,13.8,58,1,W,4,1022.9,21.7,52,1,NNE,6,1019.1
177,28/07/2021,10.2,24.7,0,,9.4,NNW,30,12:11,15.4,73,1,SSW,2,1019.6,24.1,48,1,NNE,6,1013.5
178,29/07/2021,14.9,25.7,0,,8.4,WSW,37,14:56,20.7,67,4,ENE,2,1013,24.8,30,1,W,19,1011.3
179,30/07/2021,9.1,21.9,0,,10.2,NE,19,15:22,14.7,52,1,SW,6,1022.2,20.8,41,2,NE,9,1019.6
180,31/07/2021,9,22.4,0,,9.9,ENE,20,13:23,14.9,69,1,SW,2,1022.1,21.2,53,1,NNE,7,1017.1
181,1/08/2021,10.3,25.8,0,,9.9,,,,18.5,69,1, ,Calm,1017.5,24.7,58,0,NE,6,1012.4
182,2/08/2021,14.1,24.6,,,8.3,ENE,24,16:16,20.8,77,3,SSE,4,1017.8,22.5,62,4,E,11,1016
183,3/08/2021,16.3,25.2,0,,2.4,W,41,21:28,19.4,87,7,NNE,2,1017.5,22.1,73,7,NE,4,1013.8
184,4/08/2021,13.1,20.2,0,,10.5,W,46,14:02,16.1,42,1,W,9,1018.5,19.7,30,1,W,20,1014.8
185,5/08/2021,8.6,21.1,0,,10.3,WNW,31,15:27,14,46,0,WSW,9,1020.1,21,33,0,WSW,9,1016.7
186,6/08/2021,9.5,22.5,0,,10.3,W,17,8:57,15.9,54,1,SW,7,1023.8,21.5,35,1,ESE,2,1020.5
187,7/08/2021,9.2,23.2,0,,7.3,,,,13.3,75,6,SW,2,1026.5,22.7,37,1,ENE,4,1022.1
188,8/08/2021,7,23.2,0,,9.7,ESE,33,15:18,15.1,57,0,SW,6,1027.6,21.6,51,1,SE,11,1024.7
189,9/08/2021,14.1,21.1,1.4,,2.1,ESE,28,13:24,15.5,84,7,S,4,1029.9,19.2,52,4,E,11,1026.7
190,10/08/2021,12.3,21.4,0,,4.3,E,24,11:29,16,71,7,SW,4,1030.1,20.6,51,6,ENE,9,1027.1
191,11/08/2021,11.4,22.4,0.2,,7.1,ENE,22,14:12,15.2,79,7,WNW,6,1030.3,21.6,54,1,N,9,1026.4
192,12/08/2021,12.4,23.9,0,,10.2,NE,22,14:46,17.8,75,1,SW,4,1028.1,22.7,57,1,NNE,9,1024.4
193,13/08/2021,15.4,25.9,0.2,,9.2,E,19,15:57,19.9,72,1,WSW,6,1026.5,24.2,51,2,NNE,6,1022.4
194,14/08/2021,15.2,25.1,1.8,,6.3,E,17,14:12,17.2,86,7,SSW,6,1027.6,23.7,51,1,ENE,9,1023.9
195,15/08/2021,14.3,25.5,0,,9.5,NNE,19,17:04,17.7,83,1,SW,6,1027.1,22.1,57,3,NNE,7,1022.5
196,16/08/2021,13.8,26.8,0,,9.7,W,28,13:26,19.6,69,1,SW,2,1023.3,25.4,38,6,W,9,1018.6
197,17/08/2021,12.1,24.9,0,,10.5,ENE,20,16:21,18.3,36,0,SSW,7,1020.7,24.3,18,1,WNW,4,1017.2
198,18/08/2021,12.8,19.2,0,,0.2,SE,24,12:21,15.5,73,7,SSW,4,1024.2,19.1,58,8,SE,4,1021.5
